"Date","Close","Volume"
"14.09.2010",547.93,149094600
"15.09.2010",546.73,140061800
"16.09.2010",545.76,129815100
"17.09.2010",542.99,293494000
"20.09.2010",549.98,128112300
"21.09.2010",548.72,165874300
"22.09.2010",542.83,169644000
"23.09.2010",540.66,165314400
"24.09.2010",550.24,146939100
"27.09.2010",548.71,117849200
"28.09.2010",548.64,147270700
"29.09.2010",546.53,156843200
"30.09.2010",545.46,180857900
"01.10.2010",544.16,174491100
"04.10.2010",537.68,124186500
"05.10.2010",544.36,145190200
"06.10.2010",549.03,150815300
"07.10.2010",549.52,132317200
"08.10.2010",551.08,163773900
"11.10.2010",553.07,107929300
"12.10.2010",552.82,135659700
"13.10.2010",563.99,198720800
"14.10.2010",565.95,151310500
"15.10.2010",568.96,176412800
"18.10.2010",570.9,122270900
"19.10.2010",568.11,141494900
"20.10.2010",571.14,135665300
"21.10.2010",578.25,149323800
"22.10.2010",578.17,110562900
"25.10.2010",581.48,113050900
"26.10.2010",579.38,132423300
"27.10.2010",575.44,157053500
"28.10.2010",577.68,142290700
"29.10.2010",578.36,136003400
"01.11.2010",578.91,104921400
"02.11.2010",582.8,113026200
"03.11.2010",580.01,125366100
"04.11.2010",589.62,176209800
"05.11.2010",591.08,150543900
"08.11.2010",590.91,134955700
"09.11.2010",594.3,159610800
"10.11.2010",588.48,186210500
"11.11.2010",588.11,178657900
"12.11.2010",589.01,180794100
"15.11.2010",593.94,146464900
"16.11.2010",582.69,178990600
"17.11.2010",585.88,127916100
"18.11.2010",597.38,147664800
"19.11.2010",598.41,150251400
"22.11.2010",596.81,142929100
"23.11.2010",586.63,165551300
"24.11.2010",596.88,166552500
"25.11.2010",602.23,129081800
"26.11.2010",599.72,160809300
"29.11.2010",586.89,193602900
"30.11.2010",586.34,212789400
"01.12.2010",601.82,179497200
"02.12.2010",610.92,193003600
"03.12.2010",610.41,159843600
"06.12.2010",611.9,133954700
"07.12.2010",616.05,169971700
"08.12.2010",613.43,140059700
"09.12.2010",611.78,196014900
"10.12.2010",615.68,141993200
"13.12.2010",618.3,118118500
"14.12.2010",618.05,124461700
"15.12.2010",617.59,144654500
"16.12.2010",618.01,116431800
"17.12.2010",614.49,248731600
"20.12.2010",617.9,136053600
"21.12.2010",623.11,119411700
"22.12.2010",622.82,100688800
"23.12.2010",622.4,78184600
"27.12.2010",615.06,67367090
"28.12.2010",615.38,52720610
"29.12.2010",617.51,61211660
"30.12.2010",611.3,60739720
"03.01.2011",618.56,98270290
"04.01.2011",617.35,130360500
"05.01.2011",613.47,158805800
"06.01.2011",616.55,131961600
"07.01.2011",614.23,131639300
"10.01.2011",606.01,136976600
"11.01.2011",614.44,156088000
"12.01.2011",625.25,197305600
"13.01.2011",625.22,215568900
"14.01.2011",625.2,171800200
"17.01.2011",625.1,114369700
"18.01.2011",630.74,177471500
"19.01.2011",625.22,163920300
"20.01.2011",618.87,210382200
"21.01.2011",622.07,223629700
"24.01.2011",622.06,167758200
"25.01.2011",621.13,172466500
"26.01.2011",628.29,154625600
"27.01.2011",630.68,158476300
"28.01.2011",626.41,141791300
"31.01.2011",623.85,138165300
"01.02.2011",633.12,160597300
"02.02.2011",632.47,158083200
"03.02.2011",633.43,144868100
"04.02.2011",635.52,134183700
"07.02.2011",641.81,149265000
"08.02.2011",645.53,147527700
"09.02.2011",645.27,132900900
"10.02.2011",646.2,150086800
"11.02.2011",648.95,149041900
"14.02.2011",651.54,116014400
"15.02.2011",651.2,144606400
"16.02.2011",652.47,165854800
"17.02.2011",651.39,164055900
"18.02.2011",653.1,171537200
"21.02.2011",643.9,147232900
"22.02.2011",642.99,175722900
"23.02.2011",631.66,168517700
"24.02.2011",625.45,200186100
"25.02.2011",631.56,156150500
"28.02.2011",639.16,148576300
"01.03.2011",635.75,160607300
"02.03.2011",631.59,154835400
"03.03.2011",635.28,134312100
"04.03.2011",631.46,137245700
"07.03.2011",630.49,130012700
"08.03.2011",631.18,184175700
"09.03.2011",628.93,179760500
"10.03.2011",622.27,188190900
"11.03.2011",614.93,192428700
"14.03.2011",605.12,273533700
"15.03.2011",586.83,561280000
"16.03.2011",576.24,383690200
"17.03.2011",588.8,257201600
"18.03.2011",590.35,363845900
"21.03.2011",603.58,289362800
"22.03.2011",600.22,178411500
"23.03.2011",602.05,151709700
"24.03.2011",613.08,152429800
"25.03.2011",614.3,122721000
"28.03.2011",614.51,154405500
"29.03.2011",614.04,153908200
"30.03.2011",624.14,159452600
"31.03.2011",622.97,143993700
"01.04.2011",634.48,149442600
"04.04.2011",634.69,128984800
"05.04.2011",634.61,152651800
"06.04.2011",637.69,195820300
"07.04.2011",633.91,175201300
"08.04.2011",636.91,161103400
"11.04.2011",635.06,149919200
"12.04.2011",626.05,191138700
"13.04.2011",632.23,222549000
"14.04.2011",629.63,169418200
"15.04.2011",632.46,221812800
"18.04.2011",619.18,210631900
"19.04.2011",620.78,165009600
"20.04.2011",638.26,184869600
"21.04.2011",642.23,149096700
"26.04.2011",647.6,114732000
"27.04.2011",652,147395700
"28.04.2011",657.39,177238100
"29.04.2011",660.86,126854800
"02.05.2011",662.27,125644700
"03.05.2011",659.71,183600900
"04.05.2011",648.92,226623400
"05.05.2011",648.85,242391100
"06.05.2011",658.54,222181500
"09.05.2011",652.63,159196900
"10.05.2011",660.17,143083000
"11.05.2011",659.64,161246800
"12.05.2011",655.16,215876700
"13.05.2011",652.5,188978600
"16.05.2011",650.94,194513300
"17.05.2011",640.36,163162700
"18.05.2011",643.78,135693200
"19.05.2011",648.69,164441400
"20.05.2011",641.81,327658300
"23.05.2011",629.13,227150400
"24.05.2011",631.97,226227600
"25.05.2011",633.25,281812100
"26.05.2011",628.93,264600600
"27.05.2011",633.3,225752000
"30.05.2011",633.71,150355700
"31.05.2011",644.78,288269800
"01.06.2011",638.97,279176600
"02.06.2011",627.4,133732800
"03.06.2011",629.92,195083000
"06.06.2011",627.9,148330100
"07.06.2011",629.1,157958600
"08.06.2011",624.74,188095200
"09.06.2011",633.29,185680500
"10.06.2011",625.63,172551200
"13.06.2011",626.65,83301230
"14.06.2011",636.45,151842200
"15.06.2011",629.18,158682100
"16.06.2011",628.07,207037500
"17.06.2011",631.95,433611000
"20.06.2011",630.57,140388600
"21.06.2011",642.17,175137200
"22.06.2011",641.56,156909600
"23.06.2011",630.96,163428700
"24.06.2011",629.19,202417900
"27.06.2011",627.7,184170300
"28.06.2011",632.59,174146400
"29.06.2011",643.79,188593400
"30.06.2011",651.43,157032600
"01.07.2011",655.14,185532900
"04.07.2011",658.1,123937300
"05.07.2011",657.73,133208800
"06.07.2011",656.99,159003400
"07.07.2011",661.2,162223100
"08.07.2011",655.29,178828100
"11.07.2011",639.85,239634600
"12.07.2011",635.22,305426200
"13.07.2011",643.41,192488100
"14.07.2011",638.06,174322600
"15.07.2011",638.34,244549800
"18.07.2011",627.91,213195200
"19.07.2011",635.2,205111100
"20.07.2011",637.83,211151100
"21.07.2011",643.19,288089000
"22.07.2011",646.49,234241700
"25.07.2011",648.21,150771900
"26.07.2011",647.66,186340800
"27.07.2011",639.11,182270600
"28.07.2011",632.66,218384800
"29.07.2011",630.15,183070700
"01.08.2011",613.91,229124200
"02.08.2011",598.66,243766300
"03.08.2011",584.48,340122700
"04.08.2011",563.47,372859800
"05.08.2011",548.97,474966400
"08.08.2011",520.43,398872900
"09.08.2011",522.43,540605200
"10.08.2011",498.86,537265600
"11.08.2011",515.61,441574900
"12.08.2011",533.03,324520900
"15.08.2011",535.87,187484200
"16.08.2011",531.89,213468000
"17.08.2011",527.65,205847300
"18.08.2011",497.55,389093200
"19.08.2011",487.3,416575300
"22.08.2011",486.91,215985400
"23.08.2011",491.7,231420300
"24.08.2011",504.8,208100100
"25.08.2011",497.53,271608300
"26.08.2011",493.63,207642300
"29.08.2011",505.34,123081400
"30.08.2011",504.26,169272800
"31.08.2011",517.06,294049900
"01.09.2011",513.03,228536200
"02.09.2011",496.23,219048800
"05.09.2011",470.75,244336900
"06.09.2011",466.34,282184800
"07.09.2011",484.95,220129300
"08.09.2011",485.62,199458700
"09.09.2011",466.61,267674000
"12.09.2011",455.58,307749100
"13.09.2011",463.28,322191800
"14.09.2011",478.29,273377700
"15.09.2011",491.84,285939700
"16.09.2011",497.83,443287200
"19.09.2011",484.09,196498300
"20.09.2011",496.7,192929700
"21.09.2011",485.22,181519900
"22.09.2011",461.3,254572100
"23.09.2011",463.05,249537200
"26.09.2011",474.38,254005700
"27.09.2011",498.78,290041300
"28.09.2011",494.68,217120500
"29.09.2011",499.65,222575900
"30.09.2011",487.21,219114800
"03.10.2011",476.28,159883800
"04.10.2011",461.34,255190800
"05.10.2011",482.37,218772200
"06.10.2011",497.93,254078400
"07.10.2011",500.97,209139900
"10.10.2011",515.37,185372900
"11.10.2011",516.71,175620100
"12.10.2011",528.15,223482800
"13.10.2011",521.86,221669000
"14.10.2011",527.02,222412800
"17.10.2011",518.11,220849500
"18.10.2011",520.02,187539700
"19.10.2011",522.77,171488000
"20.10.2011",510.3,203029000
"21.10.2011",527.46,209846100
"24.10.2011",535.52,177248800
"25.10.2011",534.12,210472800
"26.10.2011",532,183838400
"27.10.2011",558.39,386625200
"28.10.2011",558.96,247025400
"31.10.2011",541.57,215358300
"01.11.2011",515.78,342697900
"02.11.2011",526.76,217000400
"03.11.2011",541.46,292751100
"04.11.2011",528.86,268494500
"07.11.2011",525.59,230405300
"08.11.2011",528.47,214245600
"09.11.2011",517.34,305514100
"10.11.2011",519.41,248403700
"11.11.2011",535.83,186032800
"14.11.2011",529.52,179674300
"15.11.2011",524.49,181508800
"16.11.2011",522.79,182778200
"17.11.2011",517.02,227678200
"18.11.2011",512.42,190033700
"21.11.2011",495.2,224393200
"22.11.2011",489.43,289312500
"23.11.2011",482.58,279926100
"24.11.2011",481.23,195584000
"25.11.2011",486.12,175334600
"28.11.2011",507.73,208847300
"29.11.2011",512.04,181243300
"30.11.2011",536.67,315847500
"01.12.2011",531.89,194015700
"02.12.2011",535.83,244838900
"05.12.2011",538.23,232446500
"06.12.2011",531.84,187482400
"07.12.2011",528.64,182290500
"08.12.2011",518.16,222832700
"09.12.2011",526.96,222819500
"12.12.2011",510.38,181817900
"13.12.2011",509.83,225002300
"14.12.2011",500.58,245608800
"15.12.2011",505.27,224970800
"16.12.2011",503.08,345722200
"19.12.2011",500.61,130703700
"20.12.2011",515.58,163024100
"21.12.2011",511.27,184312000
"22.12.2011",516.22,115753700
"23.12.2011",518.84,69462960
"27.12.2011",519.67,47419590
"28.12.2011",510.21,93233210
"29.12.2011",516.41,78098620
"30.12.2011",520.73,56630580
"02.01.2012",535.58,109235000
"03.01.2012",543.27,154143700
"04.01.2012",538.71,130886400
"05.01.2012",537.46,173085300
"06.01.2012",535.03,137256400
"09.01.2012",531.59,137774200
"10.01.2012",543.45,210525600
"11.01.2012",543.31,206193000
"12.01.2012",545.87,261406500
"13.01.2012",542.81,257721700
"16.01.2012",549.02,137535800
"17.01.2012",558.63,207531700
"18.01.2012",560.69,222021100
"19.01.2012",566.52,380227600
"20.01.2012",565.22,312940200
"23.01.2012",568.11,312318900
"24.01.2012",565.89,300680600
"25.01.2012",566.54,212525500
"26.01.2012",576.56,243335600
"27.01.2012",574.16,182766800
"30.01.2012",568.04,178947900
"31.01.2012",570.03,201185500
"01.02.2012",583.56,297501700
"02.02.2012",587.11,256483500
"03.02.2012",596.84,261887000
"06.02.2012",596.52,175844600
"07.02.2012",595.04,188447700
"08.02.2012",595.21,279801800
"09.02.2012",598.54,308852800
"10.02.2012",590.58,289824000
"13.02.2012",594.44,180204900
"14.02.2012",593.26,186350000
"15.02.2012",596.11,206758900
"16.02.2012",595.17,205674700
"17.02.2012",603.42,211219300
"20.02.2012",611.98,170917200
"21.02.2012",608.23,181079800
"22.02.2012",603.01,180942700
"23.02.2012",600.25,305919900
"24.02.2012",604.86,193348100
"27.02.2012",603.23,205831200
"28.02.2012",606.61,188920400
"29.02.2012",604.24,237822500
"01.03.2012",610.95,229356400
"02.03.2012",609.54,232299200
"05.03.2012",604.65,203289400
"06.03.2012",584.08,271444900
"07.03.2012",587.76,227788700
"08.03.2012",601.54,247735400
"09.03.2012",605.84,189535600
"12.03.2012",607.52,173011100
"13.03.2012",615.63,190015600
"14.03.2012",622.04,251862600
"15.03.2012",627.35,193738300
"16.03.2012",628.27,428608900
"19.03.2012",627.86,193810900
"20.03.2012",618.99,193808800
"21.03.2012",620.58,174373800
"22.03.2012",613.58,206167800
"23.03.2012",615.43,171062600
"26.03.2012",622.86,155913100
"27.03.2012",622.96,184975700
"28.03.2012",616.1,180381600
"29.03.2012",605.53,210485500
"30.03.2012",612.14,179152600
"02.04.2012",621.48,208270100
"03.04.2012",615.8,193944800
"04.04.2012",598.54,249433100
"05.04.2012",598.48,247508200
"10.04.2012",583.88,223236100
"11.04.2012",589.83,203053500
"12.04.2012",596.65,240198400
"13.04.2012",583.81,225948700
"16.04.2012",587.04,211476700
"17.04.2012",601.43,238753300
"18.04.2012",595.76,186626500
"19.04.2012",590.53,241581100
"20.04.2012",596.76,206408000
"23.04.2012",577.39,245844700
"24.04.2012",583.11,208209600
"25.04.2012",593.48,212654400
"26.04.2012",597.68,228026800
"27.04.2012",603.48,200631700
"30.04.2012",600.43,143922400
"02.05.2012",596.52,195950700
"03.05.2012",595.52,213383900
"04.05.2012",583.59,205962700
"07.05.2012",584.39,171505500
"08.05.2012",573.66,173080600
"09.05.2012",575.72,232890100
"10.05.2012",579.14,227604800
"11.05.2012",584.39,174566400
"14.05.2012",573.43,161499000
"15.05.2012",569.27,230973300
"16.05.2012",567.48,223072400
"17.05.2012",561.03,134711300
"18.05.2012",556.79,231763500
"21.05.2012",562.05,154628000
"22.05.2012",571.8,171666300
"23.05.2012",559.13,200433900
"24.05.2012",561.33,181745400
"25.05.2012",563.16,181509900
"28.05.2012",562.41,104316400
"29.05.2012",569.32,151819600
"30.05.2012",559.18,180988400
"31.05.2012",557.68,188383400
"01.06.2012",539.42,243482400
"04.06.2012",532.3,141963000
"05.06.2012",531.8,142017500
"06.06.2012",543.43,187857300
"07.06.2012",548.64,200871500
"08.06.2012",546.89,150042400
"11.06.2012",547.7,188646600
"12.06.2012",548.59,179671700
"13.06.2012",547.36,162248800
"14.06.2012",545.82,175420100
"15.06.2012",553.26,365843200
"18.06.2012",555,205452400
"19.06.2012",565.24,167541900
"20.06.2012",568.3,161270300
"21.06.2012",564.26,179095300
"22.06.2012",557.09,154212500
"25.06.2012",545.79,162655600
"26.06.2012",545.44,174574700
"27.06.2012",552.71,173707000
"28.06.2012",546.2,271840400
"29.06.2012",568.84,262018800
"02.07.2012",575.76,207151800
"03.07.2012",583.46,174535700
"04.07.2012",582.87,127854800
"05.07.2012",580.47,212993000
"06.07.2012",569.82,178934600
"09.07.2012",567.66,144392800
"10.07.2012",572.67,153740200
"11.07.2012",573.11,137455900
"12.07.2012",569.95,177632100
"13.07.2012",581.95,171802000
"16.07.2012",582.9,127412200
"17.07.2012",583.88,136665400
"18.07.2012",592.54,154715600
"19.07.2012",599.43,183461000
"20.07.2012",588.79,218886600
"23.07.2012",570.24,256980100
"24.07.2012",568.14,157615100
"25.07.2012",569.71,147295500
"26.07.2012",584.2,228224500
"27.07.2012",592.77,180285000
"30.07.2012",599.9,167618800
"31.07.2012",599.13,182739600
"01.08.2012",597.94,104722600
"02.08.2012",585.51,266898400
"03.08.2012",606.93,202590100
"06.08.2012",612.26,148560200
"07.08.2012",616.25,164931400
"08.08.2012",615.26,151155200
"09.08.2012",615.04,218965000
"10.08.2012",613.53,194260400
"13.08.2012",610.31,147055200
"14.08.2012",615.46,131169800
"15.08.2012",613.21,102105000
"16.08.2012",617.52,145567600
"17.08.2012",622.18,197597800
"20.08.2012",620.96,134290000
"21.08.2012",625.68,140903900
"22.08.2012",619.45,147732200
"23.08.2012",613.93,159013400
"24.08.2012",615,129058500
"27.08.2012",621.17,148570600
"28.08.2012",617.53,123977600
"29.08.2012",618.4,123795300
"30.08.2012",608.82,158963100
"31.08.2012",614.82,177683900
"03.09.2012",618.13,121838000
"04.09.2012",611.02,132391000
"05.09.2012",613.34,142957700
"06.09.2012",630.09,229471600
"07.09.2012",634.4,287961600
"10.09.2012",634.29,178859200
"11.09.2012",641.57,196443400
"12.09.2012",644.64,330116400
"13.09.2012",641.83,171344000
"14.09.2012",651.13,256369000
"17.09.2012",649.81,183921400
"18.09.2012",644.96,204204500
"19.09.2012",648.9,181010500
"20.09.2012",649.01,222956400
"21.09.2012",654.46,344432500
"24.09.2012",651.13,173705600
"25.09.2012",652.49,175905100
"26.09.2012",639.58,231307800
"27.09.2012",640.94,188815100
"28.09.2012",635.3,186365600
"01.10.2012",644.54,160173100
"02.10.2012",643.11,170181900
"03.10.2012",644.64,122495200
"04.10.2012",643.96,161441500
"05.10.2012",651.61,152250000
"08.10.2012",642.81,151659700
"09.10.2012",638.22,128114300
"10.10.2012",635.9,113855800
"11.10.2012",642.33,156640000
"12.10.2012",638.43,150451900
"15.10.2012",641,153848400
"16.10.2012",650.71,171794300
"17.10.2012",652.49,166321800
"18.10.2012",655.57,177488700
"19.10.2012",650.66,209466000
"22.10.2012",646.66,128613300
"23.10.2012",633.69,159232000
"24.10.2012",635.65,166815900
"25.10.2012",636.58,144472000
"26.10.2012",639.2,124654800
"29.10.2012",636.97,91381800
"30.10.2012",643.84,108248300
"31.10.2012",642.25,154448900
"01.11.2012",648.72,114305500
"02.11.2012",651.19,168824000
"05.11.2012",647.93,106653300
"06.11.2012",652.18,137272200
"07.11.2012",640.61,208119800
"08.11.2012",637.61,217445300
"09.11.2012",634.22,240404100
"12.11.2012",634.71,145556800
"13.11.2012",634.42,217313900
"14.11.2012",629.02,180703200
"15.11.2012",623.38,168211300
"16.11.2012",615.38,223817200
"19.11.2012",630.19,167091600
"20.11.2012",634.45,136953100
"21.11.2012",635.94,130713100
"22.11.2012",641.44,152994500
"23.11.2012",646.58,128882000
"26.11.2012",645.45,106040400
"27.11.2012",649.23,146195500
"28.11.2012",649.81,125320900
"29.11.2012",655.23,152253600
"30.11.2012",655.92,142787600
"03.12.2012",658.14,127958000
"04.12.2012",657.75,125968800
"05.12.2012",659.45,155155900
"06.12.2012",666.23,171366100
"07.12.2012",664.84,160407100
"10.12.2012",665.72,131440200
"11.12.2012",670.96,147438900
"12.12.2012",672.87,152956200
"13.12.2012",670.07,150114600
"14.12.2012",671.41,122743500
"17.12.2012",671.95,119124800
"18.12.2012",676.06,167429600
"19.12.2012",677.58,165430400
"20.12.2012",677.88,133996700
"21.12.2012",674.68,256147700
"27.12.2012",676.09,87500480
"28.12.2012",673.11,68601140
"02.01.2013",687.36,172503800
"03.01.2013",686.01,119215200
"04.01.2013",687.81,150642600
"07.01.2013",684.19,211609700
"08.01.2013",681.37,238374300
"09.01.2013",684.18,227868600
"10.01.2013",683.37,242017000
"11.01.2013",684.26,229541700
"14.01.2013",685.28,163516000
"15.01.2013",680.77,185364300
"16.01.2013",682.36,157903600
"17.01.2013",686.7,151585000
"18.01.2013",684.48,179830700
"21.01.2013",688.27,116282400
"22.01.2013",684.28,177729400
"23.01.2013",685.83,165402300
"24.01.2013",689.48,164501100
"25.01.2013",698.16,171428000
"28.01.2013",696.47,135408100
"29.01.2013",697.09,152532900
"30.01.2013",693.94,170890300
"31.01.2013",690.49,218297100
"01.02.2013",696.53,169427100
"04.02.2013",680.39,235382700
"05.02.2013",682.72,215418300
"06.02.2013",676.68,192304000
"07.02.2013",677.52,183903700
"08.02.2013",683.35,158506400
"11.02.2013",681.74,133961200
"12.02.2013",684.18,149309000
"13.02.2013",689.68,144422100
"14.02.2013",683.28,160888100
"15.02.2013",680.58,216223000
"18.02.2013",683.18,122345600
"19.02.2013",693.49,179791900
"20.02.2013",691.87,174894300
"21.02.2013",679.78,196028900
"22.02.2013",685.61,180015000
"25.02.2013",694.14,218674500
"26.02.2013",680.03,205784800
"27.02.2013",686.47,149962500
"28.02.2013",692.13,170011300
"01.03.2013",689.26,171309000
"04.03.2013",687.21,118091200
"05.03.2013",701.87,175202100
"06.03.2013",705.68,172362200
"07.03.2013",707.68,135211900
"08.03.2013",710.95,172227300
"11.03.2013",710.62,117249800
"12.03.2013",709.28,215472300
"13.03.2013",709.67,402861200
"14.03.2013",716.55,319817300
"15.03.2013",715.37,368931300
"18.03.2013",713.12,167411900
"19.03.2013",707.67,194851400
"20.03.2013",711.54,161211500
"21.03.2013",705.9,199254900
"22.03.2013",704.27,167563900
"25.03.2013",701.31,198538800
"26.03.2013",702.45,149120600
"27.03.2013",694.53,200954500
"28.03.2013",695.76,172363100
"02.04.2013",708.09,154423000
"03.04.2013",702.54,137904700
"04.04.2013",696.49,185156700
"05.04.2013",682.68,180490400
"08.04.2013",683.77,115116100
"09.04.2013",681.82,151502800
"10.04.2013",696.86,196195100
"11.04.2013",702.64,156769300
"12.04.2013",692.4,148190300
"15.04.2013",688.96,148089200
"16.04.2013",686.17,169834100
"17.04.2013",670.97,200143600
"18.04.2013",668.39,182382900
"19.04.2013",667.89,211118000
"22.04.2013",669.88,184268400
"23.04.2013",685.13,219205100
"24.04.2013",693.08,150939800
"25.04.2013",699.04,127107900
"26.04.2013",697.14,123269600
"29.04.2013",702.19,108026000
"30.04.2013",705.55,162461600
"02.05.2013",709.41,181684400
"03.05.2013",722.47,173671100
"06.05.2013",722.04,92891010
"07.05.2013",727.73,137156200
"08.05.2013",733.38,173662800
"09.05.2013",734.65,80112080
"10.05.2013",736.17,138636100
"13.05.2013",736.05,125330200
"14.05.2013",741.42,152408800
"15.05.2013",743.6,192453200
"16.05.2013",744.17,170394600
"17.05.2013",746.49,200140900
"20.05.2013",752,99882740
"21.05.2013",753.44,154682000
"22.05.2013",758.22,160175300
"23.05.2013",742.7,178055700
"24.05.2013",739.33,165501300
"27.05.2013",745.78,71783860
"28.05.2013",754.57,137404300
"29.05.2013",742.31,141660000
"30.05.2013",747.22,126293000
"31.05.2013",743.16,186696200
"03.06.2013",737.38,133784600
"04.06.2013",738.65,115395400
"05.06.2013",729.9,118436600
"06.06.2013",722,112796100
"07.06.2013",734.29,135595100
"10.06.2013",738.91,103715500
"11.06.2013",731.53,124120700
"12.06.2013",725.71,109652700
"13.06.2013",721.42,139299100
"14.06.2013",724.93,103167800
"17.06.2013",732.13,103876500
"18.06.2013",733.67,104675400
"19.06.2013",731.29,110956100
"20.06.2013",708.58,171030900
"21.06.2013",696.47,306581500
"24.06.2013",686.68,173100700
"25.06.2013",697.37,150866800
"26.06.2013",708.31,166762000
"27.06.2013",713.5,139560500
"28.06.2013",710.59,135535600
"01.07.2013",713.27,129223500
"02.07.2013",707.4,126834500
"03.07.2013",700.24,145726800
"04.07.2013",714.31,148703700
"05.07.2013",699.12,157677500
"08.07.2013",712.67,115337200
"09.07.2013",720.6,128692500
"10.07.2013",721.23,112476700
"11.07.2013",728.87,154564900
"12.07.2013",733.04,131459000
"15.07.2013",734.79,122150200
"16.07.2013",732.04,109681700
"17.07.2013",736.01,107802400
"18.07.2013",743.71,121507000
"19.07.2013",743.12,160874100
"22.07.2013",742.8,115802400
"23.07.2013",741.35,117740600
"24.07.2013",746.84,129300300
"25.07.2013",740.93,141588900
"26.07.2013",736.43,108917300
"29.07.2013",737.93,99266980
"30.07.2013",739.69,177131500
"31.07.2013",740.14,150759600
"01.08.2013",751.74,132933200
"02.08.2013",751.51,101925800
"05.08.2013",751.6,94078460
"06.08.2013",743.89,169566800
"07.08.2013",741,116749500
"08.08.2013",746.16,183577900
"09.08.2013",748.3,125356600
"12.08.2013",750.27,126755000
"13.08.2013",755.09,140929200
"14.08.2013",757.45,128220400
"15.08.2013",751.71,110809000
"16.08.2013",753.05,121612300
"19.08.2013",750.99,89491320
"20.08.2013",745.24,128435900
"21.08.2013",744.03,101965300
"22.08.2013",753.8,124383900
"23.08.2013",755.86,98038080
"26.08.2013",756.98,65344120
"27.08.2013",740.14,143733700
"28.08.2013",732.2,140899500
"29.08.2013",736.11,116163700
"30.08.2013",728.73,119745300
"02.09.2013",741.21,95054810
"03.09.2013",735.81,123366800
"04.09.2013",736.69,130963400
"05.09.2013",740.46,138290700
"06.09.2013",743.06,157358200
"09.09.2013",743.6,103932300
"10.09.2013",758,163609600
"11.09.2013",762.03,139067100
"12.09.2013",761.86,143818900
"13.09.2013",763.36,113685100
"16.09.2013",772.42,120696800
"17.09.2013",770.48,109020900
"18.09.2013",773.83,117551900
"19.09.2013",778.06,162698300
"20.09.2013",776.2,305866000
"23.09.2013",773.15,117810900
"24.09.2013",775.49,108037600
"25.09.2013",775.72,138891200
"26.09.2013",775.78,119934000
"27.09.2013",775.91,102602100
"30.09.2013",770.59,117567900
"01.10.2013",778.41,123527100
"02.10.2013",773.73,125166300
"03.10.2013",771.16,88927690
"04.10.2013",772.98,117558300
"07.10.2013",770.3,124860700
"08.10.2013",767.51,118114600
"09.10.2013",763.74,116968000
"10.10.2013",778.06,140060100
"11.10.2013",781.25,126547000
"14.10.2013",781.25,89390840
"15.10.2013",788.75,131971400
"16.10.2013",791.85,125752700
"17.10.2013",789.62,131620900
"18.10.2013",795.11,205676400
"21.10.2013",796.41,116488600
"22.10.2013",802.76,138833100
"23.10.2013",800.42,119295200
"24.10.2013",805.22,124069800
"25.10.2013",805.53,108613800
"28.10.2013",804.77,93334470
"29.10.2013",808.16,106643900
"30.10.2013",808.26,104893300
"31.10.2013",810.48,116826000
"01.11.2013",808.94,100006600
"04.11.2013",811.76,109695000
"05.11.2013",809.33,154331700
"06.11.2013",812.75,121545100
"07.11.2013",815.01,196272100
"08.11.2013",814.09,128362900
"11.11.2013",817.21,115915400
"12.11.2013",814.01,147363300
"13.11.2013",811.43,143616400
"14.11.2013",819.84,153406800
"15.11.2013",821.78,137151500
"18.11.2013",826.88,149041100
"19.11.2013",824.51,117427600
"20.11.2013",825.16,108262100
"21.11.2013",824.22,115532200
"22.11.2013",826.22,112899700
"25.11.2013",833.01,104774800
"26.11.2013",832.11,172196300
"27.11.2013",836.95,98261060
"28.11.2013",839.77,86044880
"29.11.2013",841.59,103944600
"02.12.2013",841.59,112358100
"03.12.2013",825.73,160389400
"04.12.2013",818.78,135907000
"05.12.2013",813.78,117916200
"06.12.2013",821.14,124073500
"09.12.2013",823.56,110439100
"10.12.2013",817.22,116480200
"11.12.2013",813.99,96958130
"12.12.2013",808.04,114912100
"13.12.2013",806.97,103911600
"16.12.2013",819.85,138371800
"17.12.2013",814.39,106350400
"18.12.2013",822.26,121047600
"19.12.2013",834.93,137162300
"20.12.2013",840.23,222250000
"23.12.2013",847.56,79001730
"24.12.2013",847.56,NA
"27.12.2013",855.98,87141750
"30.12.2013",853.14,86748600
"02.01.2014",841.29,144488900
"03.01.2014",845.2,102981700
"06.01.2014",844.56,84297690
"07.01.2014",850.69,126724300
"08.01.2014",850.26,138021800
"09.01.2014",844.53,149903200
"10.01.2014",849.45,133943600
"13.01.2014",853.31,125062800
"14.01.2014",854.76,145173500
"15.01.2014",870.8,164853500
"16.01.2014",869.96,129109600
"17.01.2014",872.16,180058300
"20.01.2014",869.94,114074700
"21.01.2014",871.2,117996400
"22.01.2014",870.64,124545100
"23.01.2014",863.11,144991900
"24.01.2014",841.9,178001900
"27.01.2014",836.82,160277200
"28.01.2014",843.29,137987500
"29.01.2014",837.15,173141700
"30.01.2014",839.72,140120900
"31.01.2014",834.36,166146900
"03.02.2014",824.14,143911900
"04.02.2014",819.57,161925200
"05.02.2014",819.07,143083600
"06.02.2014",831.75,169445200
"07.02.2014",835.72,126867100
"10.02.2014",835.32,92300430
"11.02.2014",850.7,108528600
"12.02.2014",856.31,126729900
"13.02.2014",860.87,128947800
"14.02.2014",866.57,128444600
"17.02.2014",867.39,79398550
